"","wgEncodeBroadHistoneA549CtcfDex100nmPk.broadPeak","wgEncodeBroadHistoneA549CtcfEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H2azDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H2azEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me1Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k04me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k09me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27acDex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27acEtoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k27me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k36me3Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Dex100nmPk.broadPeak","wgEncodeBroadHistoneA549H3k79me2Etoh02Pk.broadPeak","wgEncodeBroadHistoneA549H4k20me1Etoh02Pk.broadPeak","wgEncodeHaibTfbsA549Atf3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Bcl3V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Cebpbsc150V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Creb1sc240V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549E2f6V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Fosl2V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa1V0416102Dex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Foxa2V0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549GabpV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Gata3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex500pmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex50nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr1xDex5nmPkRep1.broadPeak","wgEncodeHaibTfbsA549GrPcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549JundV0416102Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549MaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549NrsfV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549P300V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Pbx3V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Pol2Pcr2xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Rad21V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Sin3ak20V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Six5V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Taf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tcf12V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Tead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmPkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Usf1V0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Yy1cV0422111Etoh02PkRep1.broadPeak","wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak","wgEncodeSydhTfbsA549Bhlhe40IggrabPk.narrowPeak","wgEncodeSydhTfbsA549CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CmycIggrabPk.narrowPeak","wgEncodeSydhTfbsA549CtcfbIggrabPk.narrowPeak","wgEncodeSydhTfbsA549MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsA549Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsA549Rad21IggrabPk.narrowPeak","wgEncodeUwHistoneA549H3k04me3StdPkRep1.narrowPeak","wgEncodeUwTfbsA549CtcfStdPkRep1.narrowPeak"
"wgEncodeHaibTfbsA549Rad21V0422111PkRep1.broadPeak",0.109539176213331,0.160574891138692,0.0222682341709314,0.0188864289962907,0.0257320813874611,0.0264535145137744,0.0462410003799227,0.0430471256803161,0.0467052331242412,0.041748159999914,0.0499212052383188,0.00501610553289518,0.0421183952878298,0.0391587409932501,0.00675056908500034,0.00680334661110527,0.0115144216619951,0.0118160334428918,0.0131226534929543,0.0130437015517115,0.0117102176893869,0.0786532126296755,0.0863666887626088,0.0866949331239279,0.110962573387082,0.418263038058117,0.486671144976778,0.075985587545068,0.0245917490604453,0.0744480088148121,0.0758602602176379,0.00315984248275505,0.0749183292190778,0.0755065824393867,0.0544862164034959,0.0143703238672684,0.0543526088023598,0.0322905373306227,0.0444905843730928,0.0677956981964694,0.124472918088336,0.0689385903772382,0.0864247383762111,0.0524245099416143,0.0524265411205618,0.0530068591724484,1,0.0779730525254125,0.0312780965657754,0.109819924170442,0.0475246036012771,0.0881154431353757,0.0696757089430052,0.0671744053692848,0.0372195748124586,0.0219608734827798,0.0890860600874524,0.0610631608452518,0.0217801599496897,0.0529266878334087,0.04589833069351,0.447644569544981,0.0875306432019889,0.0196505910458097,0.408732428491518,0.0401084138400784,0.213038245374887
"wgEncodeHaibTfbsA549Sin3ak20V0422111Etoh02PkRep1.broadPeak",0.0231976903777365,0.0402709843891701,0.0147290368646108,0.0122198740147523,0.0126725066843718,0.0124204888806931,0.0416550305869104,0.0348306435799612,0.0550431030322068,0.04346133710834,0.0538960655985993,0.0015469340382221,0.0487009465951934,0.0489229823173512,0.000864833617197305,0.000996126024973658,0.00956024147542583,0.00927477658787401,0.0172001517584877,0.0158414236952383,0.00728247482749705,0.271006125639156,0.281788847242735,0.128868241678917,0.313559441749471,0.0488124289339935,0.0496535248667073,0.275808112207456,0.184787516677711,0.444290939032021,0.171215530463928,0.00595835622153726,0.153493319091314,0.308561747966856,0.100997469484685,0.0362234626661051,0.0969360199818439,0.0638483578218394,0.123158068343507,0.205493589440509,0.206993808059484,0.385170820814591,0.184539585577857,0.266722234776714,0.264566007111285,0.280906180113737,0.0779730525254125,1,0.243302479018671,0.265135082642705,0.362252670215672,0.334370816211078,0.151632626656856,0.213881318161912,0.157165294508206,0.107104633857892,0.359331556820704,0.276427327744846,0.0981091542550501,0.0622777204264839,0.167061908938439,0.0506547875405164,0.31218844348959,0.0577105387724788,0.0718718276424668,0.117446709754499,0.0342510254984975
"wgEncodeHaibTfbsA549Six5V0422111Etoh02PkRep1.broadPeak",0.00688498936190816,0.0129346872537715,0.00616044760221212,0.00514176317548325,0.00363021588703359,0.00354414611001817,0.0156430734230403,0.0131435359137766,0.0211966099883538,0.0165812643380574,0.0203703796848353,0.000682889088527442,0.0183575315070441,0.0183888451877732,0.000426970361267608,0.000464316212931754,0.00349520898124514,0.00342890125931808,0.0062236648809251,0.00574317257165071,0.00239367639567096,0.221041778049339,0.139394846429035,0.0663162818594237,0.174432694112761,0.0192303965346745,0.0183761055943678,0.146035871013236,0.288077320506819,0.342198051119103,0.107119145768286,0.00215790255189627,0.0777198024033819,0.248579180922623,0.0876812339460763,0.0506141873635962,0.0499330040142948,0.0596806550130666,0.0833245102744996,0.129587847421695,0.0799975696155348,0.225602848611172,0.0894987945698304,0.168987437003297,0.12443348483719,0.135024442636804,0.0312780965657754,0.243302479018671,1,0.115337702127345,0.230048619007237,0.230235918896718,0.101444156191558,0.187251157241063,0.160946407822406,0.123676116967327,0.226390648968944,0.280433839354269,0.10267960915041,0.0321341051272706,0.0936255234841719,0.0158910881848638,0.170067792623917,0.0141575327457263,0.0307168054325035,0.049543597819533,0.0155678440494895
"wgEncodeHaibTfbsA549Sp1V0422111Etoh02PkRep1.broadPeak",0.0481998310874421,0.0771521193198987,0.0445034957401914,0.0370570723451587,0.0476106516192645,0.0456475080511505,0.126554878349498,0.106193409690455,0.158025818452553,0.129261012458786,0.150290056772904,0.00743000323231069,0.137303101850803,0.142633281445197,0.00334785484000643,0.00380346321707126,0.0235784277775592,0.0233033939854958,0.0365611992334,0.0346693868987873,0.0153529921711397,0.169948258472144,0.294509772172217,0.256053956832816,0.333553849034584,0.0545541126966494,0.0586091662864741,0.261442025717714,0.0916906964875703,0.264866119042562,0.237123504228009,0.0154509338778649,0.255669369339099,0.277287915642816,0.137881568165126,0.0219452263851657,0.167362541177854,0.0731672835430796,0.123979748927154,0.22720793860667,0.453850989114904,0.203849580691254,0.40002854997585,0.146342585251597,0.267875719709281,0.264098375901119,0.109819924170442,0.265135082642705,0.115337702127345,1,0.27121348215928,0.237384661393184,0.140086682257271,0.170354344911025,0.107072246130418,0.0634860154277648,0.269933862270646,0.150433435509711,0.0545954204444377,0.127935599150065,0.124498002946165,0.0763299963505518,0.284706432858101,0.0523924485055412,0.0741131545697038,0.124990197772339,0.0322975308178116
"wgEncodeHaibTfbsA549Taf1V0422111Etoh02PkRep1.broadPeak",0.0212006424412273,0.0373025038397471,0.0172119586939801,0.0141047798994673,0.00987937417766186,0.00984756776018637,0.0436043333529218,0.0363642229459035,0.0596109398109225,0.0462432580312711,0.057494641232436,0.00146094576680694,0.0517961948272545,0.0522114931477086,0.00100788113455593,0.0011225514673938,0.00995039379419039,0.009615049460742,0.0192873111158143,0.0175535170861675,0.00719339895888933,0.182248229916274,0.192122861230513,0.0807590431807806,0.361905225360979,0.03059994309927,0.0306710238034641,0.341292293184604,0.193411246882061,0.407580793552398,0.0884088060298782,0.00157502628786238,0.123648041320709,0.313692122757453,0.0472662044953091,0.0159545007708001,0.048956503147991,0.0221881186689949,0.0990783223266624,0.132565422298365,0.219802677030035,0.324705630819335,0.119924686633604,0.198715872810718,0.363455502480844,0.372629023861397,0.0475246036012771,0.362252670215672,0.230048619007237,0.27121348215928,1,0.219054789384109,0.0864118062945412,0.16321728338199,0.133853596495159,0.0915017909176178,0.425559415286708,0.186811236911812,0.0805229444620364,0.0414444523591351,0.202292217290644,0.0420123475632904,0.337458384717443,0.0348347061371091,0.0447254531872963,0.145759424032453,0.0239478904741149
"wgEncodeHaibTfbsA549Tcf12V0422111Etoh02PkRep1.broadPeak",0.015719375275284,0.0273949790255264,0.011513026913081,0.00962980857998376,0.0123582281225318,0.0117025868511937,0.0333507708982304,0.0277064414085537,0.0433751496065326,0.0345543862254695,0.0420034002579322,0.00210374872241384,0.0383268184016407,0.0391299835088386,0.000617615860382393,0.000716909337549801,0.00719063136639994,0.00690169776797376,0.0111275928738933,0.01045163448123,0.00414913051285813,0.387834858368122,0.347460847639255,0.20704208981163,0.232572991796112,0.0314212009721509,0.0317075839276599,0.200365527339068,0.162611176528298,0.390886395024158,0.317744302030055,0.0140641432909558,0.165565618547411,0.339256564345067,0.261503410600995,0.0613195564723046,0.171644433126241,0.140412778073014,0.184036965065725,0.335681241150223,0.168432823685186,0.313431249762799,0.31168097206033,0.274336750061499,0.148437803670949,0.164219497612076,0.0881154431353757,0.334370816211078,0.230235918896718,0.237384661393184,0.219054789384109,1,0.263311640185337,0.229618180816486,0.143115751119862,0.0968541808354677,0.254706910994972,0.393235972217207,0.100793083819342,0.0791554163205274,0.115316919099636,0.0311241673142058,0.233513898148081,0.038281456006043,0.0641941675963754,0.0730153811617523,0.0235371726449828
"wgEncodeHaibTfbsA549Tead4sc101184V0422111PkRep1.broadPeak",0.0101958750893303,0.0175578835596068,0.00847924793446854,0.00735645767950492,0.0105639992963828,0.00973572392429755,0.0237897021690431,0.0200851851480158,0.0296893792976662,0.0242500495966785,0.0282359564128051,0.00215041363034567,0.026041346004931,0.0266570561302001,0.00168113859183188,0.00170048440775011,0.00478503598885419,0.00466954082616766,0.00671236845995818,0.00638339057327865,0.00340570568839906,0.240499295031617,0.180938997340474,0.153016513141822,0.109678110814046,0.0196301070513173,0.0200756644945608,0.0968216170567312,0.065050223214889,0.178210256536606,0.214173985249883,0.0104957550846582,0.101549064124982,0.186336373175879,0.19313624927362,0.0488111970900313,0.122272653656293,0.107516754999685,0.11980225500452,0.204382374971955,0.104286000384158,0.246169106930945,0.200097817276856,0.145422023065778,0.0583683097401626,0.0647216804363517,0.0696757089430052,0.151632626656856,0.101444156191558,0.140086682257271,0.0864118062945412,0.263311640185337,1,0.132955559647412,0.0799867324919856,0.0474384363558602,0.120094659949673,0.219550581971346,0.056736219620664,0.0556795913023018,0.0553455136978762,0.0202504005838664,0.113429107265698,0.0190673223694838,0.0436100301604532,0.0406347175506534,0.015536435353745
"wgEncodeHaibTfbsA549Usf1Pcr1xDex100nmPkRep1.broadPeak",0.0139429773058848,0.0228824366915148,0.0103943559993913,0.00864687302485465,0.0103546083550357,0.00997438217845659,0.0280020170152503,0.023634410949241,0.0348714988658427,0.0284640234981876,0.0337158000071726,0.00154430618460145,0.0311724642926052,0.030831330520168,0.000994129678546345,0.00106835613507842,0.00555995606629448,0.00546572102964719,0.00872354909956417,0.00815298586146538,0.00391910103993037,0.21466119788662,0.159290019724132,0.114733248875815,0.191687008341635,0.0535454658164006,0.0529627851605405,0.15489161421711,0.130699318166308,0.227850179427525,0.177852361080248,0.040805150642719,0.121944060271482,0.209863719455607,0.106277294091016,0.0574856391584453,0.148733425609517,0.144744464409195,0.16247736441689,0.183802037357331,0.124043029344247,0.175491391055961,0.149079040266374,0.136031035552925,0.121591071323238,0.127583494083019,0.0671744053692848,0.213881318161912,0.187251157241063,0.170354344911025,0.16321728338199,0.229618180816486,0.132955559647412,1,0.456049880432808,0.318130010519542,0.191113733928552,0.222385856889024,0.117344701265207,0.0582478623002043,0.112692141226199,0.0349708211562751,0.215813511801034,0.0208702675793579,0.0690863485282682,0.0532637628607613,0.0320724580278435
"wgEncodeHaibTfbsA549Usf1Pcr1xEtoh02PkRep1.broadPeak",0.00880879625768731,0.0149062229522253,0.00722273022002101,0.00592988897427793,0.0063954176988072,0.00630147170446505,0.0183491897649534,0.0157716113849603,0.0230021210684301,0.0188865566125297,0.0222244484876555,0.00093894177880918,0.020122541376766,0.0201215562859794,0.000802527763576152,0.000859861713023485,0.00366809865210428,0.00369555837695333,0.00605284905808003,0.0056281512169633,0.00292025102443245,0.139243592779422,0.0942254815192586,0.0624620486459427,0.135536428186212,0.0323225455441499,0.0314672045807085,0.132967129457292,0.11467795558088,0.160567768496118,0.0999969847180751,0.00611263377811377,0.0751251561275644,0.137156480248825,0.0574758385642268,0.0335161671045497,0.0611249636968876,0.0494633409642114,0.0777745161481369,0.106206222828515,0.0849004624400529,0.126356084374198,0.0834622966768672,0.105412923725312,0.0979363032929002,0.104723190794293,0.0372195748124586,0.157165294508206,0.160946407822406,0.107072246130418,0.133853596495159,0.143115751119862,0.0799867324919856,0.456049880432808,1,0.460020946880152,0.140302941693008,0.145124472885364,0.134426766127712,0.0322858872234196,0.110755657086861,0.0224791175985774,0.181575796147045,0.0146811543653176,0.0396730414105818,0.0425799125016257,0.0208918212599783
"wgEncodeHaibTfbsA549Usf1V0422111Etoh02PkRep1.broadPeak",0.00585384061214274,0.0100078871600098,0.00475378415109854,0.00392117681315918,0.00404284464661756,0.0040532962939875,0.0115502003661718,0.0099620929401227,0.0144474604007697,0.0119148075659143,0.0139909083730415,0.000624603531263394,0.0126336625144748,0.0125551883031952,0.000627254166266079,0.00067605417422269,0.0024088652334596,0.00246093948418086,0.00398210692463077,0.00370084037428426,0.00213319370334229,0.091734611146226,0.0607094460361727,0.0364634891412627,0.0920342287877779,0.0190064086272453,0.0191871245507683,0.0976912766814881,0.101064573590782,0.11486772654647,0.05965950095821,0.00436552577907058,0.0393850348296393,0.0892862888919627,0.0304722791579664,0.0157012673584658,0.0279546889265137,0.0204509024599906,0.0414548753611843,0.0581904247948966,0.0550988211707733,0.0934345090697795,0.0494896915085807,0.0778904992798884,0.064694786089774,0.0693866397498242,0.0219608734827798,0.107104633857892,0.123676116967327,0.0634860154277648,0.0915017909176178,0.0968541808354677,0.0474384363558602,0.318130010519542,0.460020946880152,1,0.091375443373185,0.0967266279946838,0.14012247710188,0.0192453845365414,0.0862989639521708,0.0152779166593223,0.133254892811432,0.011375140303354,0.0261033798494994,0.0316043998818024,0.0163522788188129
"wgEncodeHaibTfbsA549Yy1cV0422111Etoh02PkRep1.broadPeak",0.02666750137459,0.0439631550445636,0.0182809036439847,0.0149145686617401,0.0129931274267152,0.0128453423707053,0.0465625675867703,0.0393122000257231,0.0618285910459415,0.0490329278927126,0.0598932107609563,0.00194858777315675,0.0539480103224427,0.0536519395430517,0.00138007924882239,0.00151912792901995,0.0100318385726045,0.00983691099168647,0.01784348600445,0.0165054289572915,0.00761582768243781,0.220707433074374,0.20518213215982,0.105549109533883,0.355549838345806,0.0755781010424566,0.0749336508212252,0.29228076970648,0.16637645220051,0.381026487032758,0.13865656168151,0.0041037307337535,0.148134388753782,0.293537665132971,0.0682981625725615,0.0257787769652185,0.0799923860744165,0.0449316131948022,0.111363096938488,0.167910743675612,0.221696554974127,0.31223137746798,0.14921409716545,0.192043394537426,0.296004656451843,0.309895608913572,0.0890860600874524,0.359331556820704,0.226390648968944,0.269933862270646,0.425559415286708,0.254706910994972,0.120094659949673,0.191113733928552,0.140302941693008,0.091375443373185,1,0.215929854625771,0.0772300637569393,0.0546953694817968,0.167060334149576,0.0642259700428292,0.313013303735861,0.0376234122566873,0.0936467300424872,0.12044826782939,0.0507949643382398
"wgEncodeHaibTfbsA549Zbtb33V0422111Etoh02PkRep1.broadPeak",0.0105933125559902,0.0190329462953383,0.00754873677368301,0.00635429494458969,0.00737615607924525,0.00693843134256692,0.0212419112058163,0.0178633754362861,0.0279782025355581,0.0222189983032684,0.0269699638968972,0.00138390452082553,0.0246784875036495,0.0251617978921807,0.0005910962690955,0.00066707449831625,0.00474105414422434,0.00451807646770346,0.00734141347001029,0.00689645464034051,0.00292655154041526,0.391662524940395,0.234466848756188,0.138433180127401,0.175799262205517,0.0236228441060324,0.0236347037356937,0.146635055731077,0.200720817652507,0.332484998108595,0.238064055441473,0.0110166024902045,0.121943358141443,0.291663760676607,0.210651518372403,0.0707804523465372,0.124085891449252,0.131994391795389,0.151715497772851,0.286286913168142,0.105755790441639,0.259042397382154,0.19162046981368,0.232109564767805,0.112438930382361,0.12516707447683,0.0610631608452518,0.276427327744846,0.280433839354269,0.150433435509711,0.186811236911812,0.393235972217207,0.219550581971346,0.222385856889024,0.145124472885364,0.0967266279946838,0.215929854625771,1,0.0989454334596465,0.0577748303595778,0.0904260927432267,0.019651682847094,0.177934882852273,0.0274561364211883,0.0507775639122356,0.0501287090787212,0.0191050478372259
"wgEncodeSydhTfbsA549Bhlhe40IggrabPk.narrowPeak",0.00451488107472353,0.00780184537888365,0.00331301825377124,0.00272248764455155,0.00291863087226021,0.00287034620938989,0.00883722876636701,0.00741238155929107,0.0114084056767773,0.00909834292226806,0.0109995999599738,0.000345024094029294,0.00993765787643032,0.00987994912440885,0.000264589040974475,0.000289288078631983,0.00172194682344008,0.00174008723195689,0.00303172584345258,0.00281652945530545,0.0013746624431351,0.099235796370902,0.0577394919668111,0.0384473463102542,0.0826538609609479,0.0165290933911766,0.0161967504504449,0.0845099815385096,0.0755133426241806,0.0995429866378627,0.0643122424747878,0.00615356863510482,0.0404851286023317,0.0810184423954007,0.0580660152235398,0.0318847186686107,0.0365388952954594,0.0390651437661984,0.0571493338606197,0.0752489825434069,0.0446622368831946,0.0857294578549412,0.0538046769511482,0.0807522516140075,0.0538946194552629,0.0587024295807451,0.0217801599496897,0.0981091542550501,0.10267960915041,0.0545954204444377,0.0805229444620364,0.100793083819342,0.056736219620664,0.117344701265207,0.134426766127712,0.14012247710188,0.0772300637569393,0.0989454334596465,1,0.0207884184447251,0.0832549025129958,0.0123367321853262,0.116960336852754,0.00977112863443708,0.0308628223456183,0.0276267364215746,0.0138184057642024
"wgEncodeSydhTfbsA549CebpbIggrabPk.narrowPeak",0.025890715524606,0.0351552286364964,0.0240927339203655,0.0215174827810206,0.0321455756851731,0.0312349028685904,0.0547982880720514,0.0485016571713783,0.0587220492130538,0.0527646564490787,0.055589036931565,0.0101577329470783,0.0521599877623306,0.055184238934255,0.00800753090466543,0.00818127254195713,0.0176094158841206,0.0171786148630271,0.0218064963526955,0.0211995316508693,0.01297478356181,0.0648096072777285,0.09439258804574,0.26460030164244,0.0649618239947453,0.0292740669777107,0.0296988547327528,0.0465523412819666,0.0236270172349533,0.0630300972466789,0.10611303975409,0.00880580296439107,0.0738177269863406,0.07844134470353,0.0603755412576538,0.0125344658795701,0.0734643288167742,0.0391359440712561,0.0470512399863811,0.0831159857386809,0.0987611341488279,0.049692675846691,0.115228959310936,0.0376181101971539,0.0390602330998909,0.0394648618236205,0.0529266878334087,0.0622777204264839,0.0321341051272706,0.127935599150065,0.0414444523591351,0.0791554163205274,0.0556795913023018,0.0582478623002043,0.0322858872234196,0.0192453845365414,0.0546953694817968,0.0577748303595778,0.0207884184447251,1,0.0240320894574576,0.0337321316021415,0.0726914773686536,0.0239526945826363,0.0429339090065931,0.0294575977328321,0.0179148066571369
"wgEncodeSydhTfbsA549CmycIggrabPk.narrowPeak",0.0161485027424889,0.0267628776495379,0.0114266392589339,0.00912164951664183,0.0084793638615655,0.0086347196790787,0.0299800583488866,0.0251966244806503,0.0396053176692473,0.0313036647810983,0.0387185123546299,0.000854933246336706,0.0348629794928807,0.0341554438724675,0.000862132554105595,0.000956401466154701,0.00653974974046063,0.00650096742538638,0.012152876229275,0.0111105686015361,0.00555868321659161,0.0999643804489822,0.0943711067180524,0.0486755672619278,0.194318158083836,0.0378827789722011,0.0403383839600334,0.231823448748494,0.0855843827561578,0.171404789475616,0.0540663424288504,0.00200020287240541,0.0673546290947925,0.136439393377398,0.0259428183843948,0.00765691599217224,0.030671688836315,0.0139283336019691,0.0698483362597127,0.0641013020121476,0.149851290925513,0.142074829000568,0.0693242388461233,0.115977696060573,0.174308819157516,0.175085351627678,0.04589833069351,0.167061908938439,0.0936255234841719,0.124498002946165,0.202292217290644,0.115316919099636,0.0553455136978762,0.112692141226199,0.110755657086861,0.0862989639521708,0.167060334149576,0.0904260927432267,0.0832549025129958,0.0240320894574576,1,0.0476758533565914,0.2496007215399,0.0253475095947804,0.0457318352824862,0.0888147397109717,0.0283817976691603
"wgEncodeSydhTfbsA549CtcfbIggrabPk.narrowPeak",0.16283995421308,0.242711407457412,0.0327277994668769,0.0275745767960058,0.0366193934527563,0.0384227596345994,0.0642950071667512,0.0611498489034616,0.0638165736792488,0.0586256190341382,0.0683869445604339,0.00654935446307744,0.057629601413397,0.0517190570230939,0.0117300578844052,0.0118421527657462,0.0178288561507664,0.0185171267621519,0.0214459921784831,0.0212621970227691,0.0214689147703986,0.0269375167612406,0.0412341299954208,0.036932011412149,0.09009588672974,0.305227024515154,0.360100942959566,0.0674341869928847,0.0181134551161974,0.0418204229915024,0.0243374263957316,0.00139156646160688,0.0447636093324958,0.0384160498116922,0.00645470387580084,0.00147886165048346,0.0168503847770025,0.00459032993509077,0.0151767419255106,0.0184616649837807,0.121108500788567,0.0425280100203287,0.0308824371035556,0.025422607874501,0.0613630102902234,0.0571177178544434,0.447644569544981,0.0506547875405164,0.0158910881848638,0.0763299963505518,0.0420123475632904,0.0311241673142058,0.0202504005838664,0.0349708211562751,0.0224791175985774,0.0152779166593223,0.0642259700428292,0.019651682847094,0.0123367321853262,0.0337321316021415,0.0476758533565914,1,0.066002014991035,0.0236191636977476,0.254726507408449,0.0406587726328181,0.165584811798962
"wgEncodeSydhTfbsA549MaxIggrabPk.narrowPeak",0.0279262144376685,0.0479322980149297,0.0213792611610157,0.0176259899632411,0.0164028809737899,0.0162785950628783,0.0558592571308089,0.0467283040952578,0.0732510557197543,0.0580117284847729,0.0709775641460343,0.00212226638897994,0.0639905602943174,0.0625504628148307,0.00175306023096964,0.00195870700320845,0.0110636758004223,0.0110384355372083,0.0196554674666643,0.0182494269640347,0.0086936366749391,0.193983100456355,0.195151754673067,0.121951799455499,0.393034246313759,0.0615790114511496,0.0622798111908583,0.427384020554758,0.138962748567428,0.320542879452612,0.145346379854747,0.00599030649711593,0.148552677364652,0.279775427994737,0.0726884899132921,0.0230374835149403,0.0874646495188777,0.049079343125493,0.116231857897984,0.148208814893235,0.286920647021726,0.263405391922172,0.163902605540916,0.178589380354573,0.305695785011804,0.312103139220413,0.0875306432019889,0.31218844348959,0.170067792623917,0.284706432858101,0.337458384717443,0.233513898148081,0.113429107265698,0.215813511801034,0.181575796147045,0.133254892811432,0.313013303735861,0.177934882852273,0.116960336852754,0.0726914773686536,0.2496007215399,0.066002014991035,1,0.0410717926582418,0.0926630441573501,0.125221202995883,0.0436480611824355
"wgEncodeSydhTfbsA549Pol2s2IggrabPk.narrowPeak",0.0342852413967336,0.0517217195208556,0.0072022061857737,0.00632307332292889,0.0388958370739597,0.0381873854502315,0.0493206373532654,0.0469712906566652,0.0517867439196788,0.0482670749441035,0.0604649303604063,0.00479280193252806,0.0585577937909092,0.0623468899746581,0.00177114027605733,0.00194934005041896,0.0382033149073153,0.0339050117117725,0.0513479810777255,0.0483628731638198,0.0281302945611374,0.0239492226383484,0.138861376704425,0.0290277460056109,0.0472043351682197,0.0124182545574035,0.0129084575111348,0.0330022800266132,0.0154633756898522,0.0485293700452332,0.0247377723642057,0.00231645658241989,0.0248117108838443,0.0293274005443168,0.0149739230328197,0.00323575520498422,0.0215793620298792,0.00799890090720349,0.0207102070170752,0.0395004082136084,0.060117107496633,0.0421149125881307,0.0372960180362999,0.0679659437220034,0.113348894639208,0.108890815461343,0.0196505910458097,0.0577105387724788,0.0141575327457263,0.0523924485055412,0.0348347061371091,0.038281456006043,0.0190673223694838,0.0208702675793579,0.0146811543653176,0.011375140303354,0.0376234122566873,0.0274561364211883,0.00977112863443708,0.0239526945826363,0.0253475095947804,0.0236191636977476,0.0410717926582418,1,0.0160028294005586,0.02624250350769,0.00931524788306011
