"","wgEncodeBroadHistoneHelas3CtcfStdPk.broadPeak","wgEncodeBroadHistoneHelas3Ezh239875Pk.broadPeak","wgEncodeBroadHistoneHelas3H2azPk.broadPeak","wgEncodeBroadHistoneHelas3H3k04me1StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k09me3Pk.broadPeak","wgEncodeBroadHistoneHelas3H3k27acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k27me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k4me3StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneHelas3H3k9acStdPk.broadPeak","wgEncodeBroadHistoneHelas3H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsHelas3GabpPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3NrsfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Pol2Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHelas3Taf1Pcr1xPkRep1.broadPeak","wgEncodeSydhTfbsHelas3Ap2alphaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Ap2gammaStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf155IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Baf170IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Bdp1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brca1a300IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brf2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Brg1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CfosStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Chd2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CjunIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3CmycStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Corestsc30189IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3E2f6StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk112771IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Elk4UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gcn5StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Gtf2f1ab28179IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Hae2f1StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Hcfc1nb10068209IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Ini1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Irf3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3JundIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MafkIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3MaxStdPk.narrowPeak","wgEncodeSydhTfbsHelas3Mazab85725IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Mxi1af4185IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfyaIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3NfybIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Nrf1IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Pol2StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Prdm19115IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Rpc155StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Smc3ab9263IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat1Ifng30StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Stat3IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3TbpIggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2c9b92565UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tcf7l2UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tf3c110StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Tr4StdPk.narrowPeak","wgEncodeSydhTfbsHelas3Usf2IggmusPk.narrowPeak","wgEncodeSydhTfbsHelas3Zkscan1hpa006672IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf143IggrabPk.narrowPeak","wgEncodeSydhTfbsHelas3Znf274UcdPk.narrowPeak","wgEncodeSydhTfbsHelas3Zzz3StdPk.narrowPeak"
"wgEncodeSydhTfbsHelas3MafkIggrabPk.narrowPeak",0.0303557227176847,0.0105811739850033,0.0214577914335753,0.0472991701571261,0.0075064399753451,0.107481496513766,0.00452385922440088,0.0156418859940263,0.0645889737041692,0.0754178831377959,0.0308357690721748,0.0714593548495606,0.014098539097205,0.0450645678583241,0.0135919828374875,0.190187229720275,0.0735270000557571,0.110847680110379,0.13843663276604,0.140806628057981,0.0448050005812792,0.0063043349749842,0.345114627875906,0.00347377809937182,0.00283781983561712,0.00306876744246675,0.231799038023857,0.105453895394957,0.339249440662092,0.129129264198569,0.165147037910388,0.358441029403633,0.0629518113291428,0.028020166688292,0.027624652057256,0.26895125972233,0.147296165039449,0.0286050031779824,0.353802423584247,0.0823819777512115,0.168518672804624,0.171801483336079,0.0463152323144505,0.177487354819417,1,0.33372795523428,0.192674245491813,0.302171905002236,0.336551877394169,0.130757597013049,0.091010405012899,0.0452572238467852,0.197199455389154,0.144949552615199,0.200918260482856,0.0837438409144278,0.205362518334935,0.360224941063011,0.0153951736155052,0.277447202903244,0.00643912688407788,0.05795734664871,0.195672038519374,0.319586498059991,0.273146881021968,0.0461427318295796,0.0385134456424854,0.0217144458207987,0.237168731281124,0.291891753641431,0.25248489071328,0.0028322224976392,0.0113567080630294
"wgEncodeSydhTfbsHelas3MaxIggrabPk.narrowPeak",0.0439218431459178,0.0141054044377852,0.033132296955081,0.069542695564034,0.00826930189121487,0.18552390061566,0.00475828908130392,0.0210955225856815,0.105875704095083,0.131977620960715,0.0487778438101986,0.127086023943464,0.0198966370951015,0.0446094949027274,0.0168360014735597,0.333669072506455,0.0748008112327089,0.146273401089287,0.195801521736459,0.177314114265712,0.0447750796311271,0.0054093792770314,0.387516254142726,0.00296801737861312,0.00195415253426333,0.00258130498384608,0.332866397001702,0.0970929776954365,0.586364141196783,0.116994506147771,0.207774921078727,0.555955161720414,0.0959469486508316,0.0306032739983646,0.0369306568710137,0.299223943904843,0.162242985034155,0.0253866186289399,0.478798303007154,0.153691096849556,0.288355452915553,0.313037038431971,0.0347687217915679,0.182036047266455,0.33372795523428,1,0.24717549558721,0.538629372066861,0.535918906949764,0.142244901305475,0.0943971745328148,0.0424985219834398,0.215168228875309,0.254335627636348,0.372781394768171,0.0703241464781009,0.266643553703513,0.511496402297633,0.0183833798538353,0.438583257303926,0.00404354288382754,0.0662707046544272,0.196921512773902,0.406263738663704,0.38276907550902,0.0411025426403917,0.0425707985917977,0.0246714689274012,0.319220436919554,0.359705432765175,0.312280504250893,0.00206146806720228,0.00703912613140696
"wgEncodeSydhTfbsHelas3MaxStdPk.narrowPeak",0.0149408582142678,0.00502673552329865,0.0107998854280216,0.0262713172824793,0.00311994964220567,0.0622550954933558,0.00148472428847237,0.00676465218102536,0.0349727110397201,0.0423259732901585,0.0146790235750215,0.0396630102142787,0.00626006712625872,0.0341617255566312,0.0161152808716064,0.134331147117521,0.0691733279767145,0.169172850488286,0.192764759548879,0.177080556835392,0.0741156798431971,0.00742774888146872,0.248454926222468,0.00372311583045378,0.00229449094808459,0.0057980616798306,0.143597880543187,0.19633545121215,0.240736089806665,0.148199964082239,0.470461184060382,0.231698981795939,0.0741275804244785,0.0430351923172909,0.0656057411058312,0.205141259234884,0.158993683996501,0.0273996344911973,0.269402782446795,0.0785597035908838,0.117966451619622,0.142083180207125,0.0328583168581664,0.176002640697919,0.192674245491813,0.24717549558721,1,0.207712495946015,0.277123380094575,0.118768674047853,0.0907639787186511,0.0483807194345738,0.16897242281114,0.0894719431674962,0.146781432711916,0.0771401511824046,0.136540654590727,0.225123868699092,0.022562179009925,0.167102874203235,0.0014366183465091,0.0906978882303852,0.18513917303072,0.247899861949542,0.2322393785072,0.0513450304919283,0.0542845956178492,0.0314771000551775,0.233006435760915,0.210154322750966,0.1669765568274,0,0.0034920557832329
"wgEncodeSydhTfbsHelas3Mazab85725IggrabPk.narrowPeak",0.0383306555730498,0.0112841128186765,0.0251502831816807,0.0461920935811259,0.00604667974391847,0.14003864740132,0.00407964308709551,0.01596912149161,0.07827708054866,0.104708217887649,0.0391146243941449,0.103290651712764,0.0162775902226462,0.0587152039241936,0.0194518115344792,0.322696106891889,0.0941622745265577,0.153164105505847,0.201076702431494,0.188381515580915,0.052877799275769,0.00567374250278324,0.358942515962425,0.00365410150047915,0.00305890906079582,0.00289365190204674,0.230499156848846,0.0699184203640753,0.579478641392646,0.0679015442108943,0.204296210174827,0.484812574881215,0.125195188341377,0.0378946357336117,0.0438102511023477,0.372082328429713,0.183191016016032,0.0332536981240189,0.434963990609946,0.201313960617314,0.299874174422915,0.378947870436002,0.0501918872049356,0.11013064357332,0.302171905002236,0.538629372066861,0.207712495946015,1,0.494884433759879,0.172924373848029,0.105854854827526,0.0524772735688866,0.11289567905213,0.252768970863226,0.375185652888582,0.0638604701005553,0.218282691146636,0.442473867406694,0.0132932439069861,0.38847945646309,0.00607438186997744,0.0605558752061842,0.120710160786008,0.351223551298861,0.33000011241135,0.0396902295269306,0.0309774140913496,0.029904820721337,0.247526010232952,0.420194633565659,0.400336321805434,0.00298683489711819,0.0112674517434341
"wgEncodeSydhTfbsHelas3Mxi1af4185IggrabPk.narrowPeak",0.0303008031256295,0.00945961803699598,0.0226299971856623,0.0449876585645197,0.00531433396859968,0.135678769468221,0.00297466311898087,0.0162301442117925,0.0739358863477086,0.0968764288788797,0.0401294485721741,0.094162569371396,0.0152173355004031,0.0597494603055879,0.0207373533045932,0.315745441900704,0.100504494521689,0.149061806693551,0.190953755855205,0.192931906643115,0.0577034839286123,0.00623891127082557,0.413725821425285,0.00369539390641933,0.00274363888202698,0.00327210153798363,0.248258619634842,0.0968350800943253,0.516505017303921,0.104056020964642,0.25285170034794,0.471369852459486,0.115828333554352,0.0431905810421049,0.0466057152771264,0.374859087878901,0.205418500407417,0.036077020294915,0.462000083234065,0.167819687796645,0.314957421541612,0.329489927072105,0.0550063618891603,0.14898881147614,0.336551877394169,0.535918906949764,0.277123380094575,0.494884433759879,1,0.178785413759122,0.116580640220914,0.0602963986688644,0.157723138406357,0.228613425789928,0.3714724104962,0.0819140826526644,0.194625812421007,0.451900997334183,0.0164373163054817,0.341568679137445,0.00672368988143966,0.0691523006448288,0.169596934259878,0.433551723881438,0.35036575385296,0.0476538201653172,0.0430145845513957,0.0328596447440892,0.287693169036128,0.401246810638706,0.342070332096698,0.00313631335146028,0.0101912193597712
"wgEncodeSydhTfbsHelas3NfyaIggrabPk.narrowPeak",0.00956159213736411,0.00290457576938683,0.00648791260138879,0.0109681423808538,0.00170955346236814,0.0352265796432155,0.00115431947001343,0.00441600366744869,0.0195293413099837,0.0258260602469923,0.0102296843245279,0.0253370087041491,0.00407182583689232,0.0650429827461016,0.0175272918298205,0.10394957077075,0.0925775674422161,0.0709495641103817,0.0787032954757134,0.0884605587452298,0.0532652012109123,0.00403813534617528,0.174836219767054,0.00210202993523536,0.00354167329852236,0.00381989431186366,0.076242863882952,0.061286620537112,0.172267185360411,0.0316052300976845,0.125935241310377,0.141941026353333,0.104494078727845,0.0706707258703875,0.054668187557164,0.227292070889826,0.165953219432189,0.0535575628422635,0.162154057360896,0.119504799595967,0.147744014434237,0.143983290836742,0.130787265252531,0.047581740483224,0.130757597013049,0.142244901305475,0.118768674047853,0.172924373848029,0.178785413759122,1,0.37459333921711,0.0804351424162242,0.036565304307644,0.0730207449945544,0.130365384667306,0.0511013880668421,0.063189902769993,0.152317446180254,0.00840958526258126,0.102701119276174,0.0166239185177449,0.0366532532677095,0.0558473523551685,0.169906898726468,0.117609634318679,0.0416654357178851,0.0213185044737489,0.0382180086729764,0.117087865807367,0.191111682838456,0.204325005725446,0.00423172478921392,0.0171515966181542
"wgEncodeSydhTfbsHelas3NfybIggrabPk.narrowPeak",0.00634800287311751,0.0024714993773473,0.0051290200217578,0.00961508480837791,0.00178284523406634,0.0261888911952178,0.00120087512291746,0.00361180752661732,0.0149621545085262,0.0185014488282339,0.00747957192386684,0.0179869886600785,0.00338184953212932,0.0509658470459766,0.0117774983665595,0.0690198304771859,0.0696607574661454,0.051445304075568,0.0555465476398808,0.0591072582945127,0.0369209068847372,0.00576953830461544,0.120629760378849,0.00386801200857051,0.00494540694302565,0.00324363836613796,0.0548113146221631,0.0746831555797225,0.113526283257416,0.0410887033157732,0.0845793792741358,0.0946867155290552,0.0569924903725732,0.0541501490160222,0.0350376608704211,0.144127986477869,0.112843542790317,0.0503161516116838,0.109686316283312,0.0607943044376615,0.0877666442399291,0.0779097835136279,0.149305429069201,0.0493962175343122,0.091010405012899,0.0943971745328148,0.0907639787186511,0.105854854827526,0.116580640220914,0.37459333921711,1,0.049056571249469,0.0455575256237722,0.0457149458308291,0.0817375052877637,0.0559574661622557,0.0411392812694369,0.10234462680846,0.00804315889001477,0.0651967161352738,0.0199551280337794,0.0313689042266124,0.0637597698765275,0.126116902631947,0.0832031677339549,0.0485635194294317,0.0202734562938265,0.0276343726666342,0.0984852577506834,0.119225866631875,0.121556298969339,0.00405414844078004,0.0309509981260724
"wgEncodeSydhTfbsHelas3Nrf1IggmusPk.narrowPeak",0.00210524319059019,0.000654701006431585,0.00168632479581902,0.00241443908406999,0.000347278184844111,0.00998836856389596,0.000244343445208889,0.00121871700355141,0.00522788819066594,0.0072143118285455,0.00315254475402129,0.00712792664688782,0.0010184718328139,0.0364403416032212,0.00783919607906985,0.0340280956667452,0.0503215558340424,0.0219768641144752,0.0226771054996258,0.0287626474226334,0.0366396517710989,0.0185844081580787,0.0604437439331979,0.0171249523268249,0.018107299909521,0.00325700237476231,0.0222709514641951,0.0180126965494581,0.0514010551312473,0.0120456935234376,0.0597711708952916,0.0435369110148061,0.0724578297324083,0.0719697170695563,0.0594426219418906,0.0926962646069805,0.0820326652967688,0.04081561469731,0.0542122981904014,0.0655830828301131,0.0560464598955082,0.0517315609828197,0.0551280679984012,0.0121263377403537,0.0452572238467852,0.0424985219834398,0.0483807194345738,0.0524772735688866,0.0602963986688644,0.0804351424162242,0.049056571249469,1,0.00903544195197927,0.0231388470453768,0.0440087138617039,0.0257763819920262,0.0153110267394402,0.0440789926244064,0.0151247501519103,0.0302195093684616,0.0184816202310337,0.0116674976504842,0.0176574887572674,0.0636167149409804,0.0387662086725828,0.0305848050549552,0.0247582238214557,0.0462900128225585,0.0384071583250638,0.067291740918287,0.066953387306361,0.0114969388231995,0.0138035482261095
"wgEncodeSydhTfbsHelas3P300sc584sc584IggrabPk.narrowPeak",0.0155225456121989,0.00673412160136318,0.0142097967205877,0.0483820895112526,0.00582972686465577,0.0749652283027083,0.00233373647009449,0.00912645807375706,0.0493360270469186,0.0429785048532189,0.0132814341258595,0.0361416049290952,0.0074771328450087,0.00995645813357563,0.00830184952370613,0.0643807951513119,0.0171628003478231,0.110856127085182,0.122788151804405,0.106181313990732,0.0314097878885985,0.00410147664541996,0.230516829385293,0.00223527262490756,0.00244328497010841,0.00335611942735712,0.286841312526086,0.206888021175222,0.200013128909134,0.305409541673596,0.117083978004742,0.257838736364657,0.00724739710300261,0.00258229156273359,0.00403557027820495,0.0934849941049664,0.0627632868149544,0.00795043082257137,0.208530386220025,0.0056580024879692,0.0146107440213244,0.0284564739003363,0.0212662785753185,0.380602554274542,0.197199455389154,0.215168228875309,0.16897242281114,0.11289567905213,0.157723138406357,0.036565304307644,0.0455575256237722,0.00903544195197927,1,0.0391292040530275,0.041724202378331,0.125678706664302,0.210775577662486,0.239954881754653,0.0177653919320142,0.17171290116385,0.00310679974990521,0.0667289105002355,0.464505312890308,0.215850718592135,0.223723876315903,0.057195856311938,0.0434599881743576,0.0052217967549207,0.209486891379095,0.118472133438746,0.0716674519594192,0.00151207835398165,0.00817274839593508
"wgEncodeSydhTfbsHelas3Pol2s2IggrabPk.narrowPeak",0.056900101790405,0.0161314473753487,0.0284094674418601,0.0655263137065916,0.0129968199314368,0.155564937862991,0.0071140579326632,0.054833106214606,0.0924021259830889,0.121819282585765,0.0838519179621525,0.135181371293217,0.0510812186703106,0.0239382784491378,0.0077624786859794,0.315020857275532,0.0422598722780724,0.0589708282424324,0.0826365518051004,0.0779778620596593,0.0206882743130553,0.00176646207891317,0.160245238986294,0.00105454797505788,0.000914550770857326,0.00102972661794931,0.134812891263472,0.0193814545643619,0.255589938982757,0.0201067233960572,0.0879832141482403,0.216432925392491,0.0540052467700739,0.0176163460352968,0.0204197510827767,0.148509570668605,0.0824325006291895,0.0142728032245791,0.196455170977605,0.0857899736118556,0.185595107645439,0.188571278583554,0.0160741706844236,0.0394965991656177,0.144949552615199,0.254335627636348,0.0894719431674962,0.252768970863226,0.228613425789928,0.0730207449945544,0.0457149458308291,0.0231388470453768,0.0391292040530275,1,0.302997405373054,0.0202678358329218,0.0913088748869659,0.205140182484215,0.0054456010025107,0.19152995054126,0.00169568887857161,0.0266994442165103,0.0403890967379359,0.17268450830163,0.161880532496179,0.012731401313766,0.0127078246013965,0.0139394315161959,0.13916434929528,0.170873188442842,0.15326579175231,0.00100219362620645,0.00226160419376418
"wgEncodeSydhTfbsHelas3Pol2StdPk.narrowPeak",0.0303604619108783,0.0093843260276632,0.0230231505335699,0.0469716161960462,0.00515860787867594,0.153891570289345,0.00265768277173532,0.021417992575024,0.0806834708023225,0.110435107268239,0.0552633485199493,0.11200777520586,0.0200752683721063,0.0439526759839909,0.0122881918370781,0.420049808245274,0.0872219576892483,0.0936271174605004,0.128451369211799,0.14235436205339,0.0381979942755857,0.00288489528569313,0.247125977911678,0.00153434514938227,0.00161792398305482,0.00213801283233129,0.155642344331294,0.0246112350228091,0.373019878295993,0.0217945577213716,0.160024190979695,0.293912619935195,0.116766488399218,0.0387256269328505,0.0427211135811025,0.243337685569819,0.164011213813607,0.0300735906409832,0.28821016097481,0.187117815359493,0.370841628970253,0.390024757379196,0.0287685114140124,0.0458867820077337,0.200918260482856,0.372781394768171,0.146781432711916,0.375185652888582,0.3714724104962,0.130365384667306,0.0817375052877637,0.0440087138617039,0.041724202378331,0.302997405373054,1,0.0268532337565347,0.0905919195100501,0.280609984056607,0.0114328470492694,0.227101221381771,0.00214136356781836,0.049406786191831,0.0530299395800381,0.311074433317565,0.229440017685687,0.0202791340553425,0.0299560337502759,0.0268093006540744,0.16567939897942,0.262013806528122,0.227917215525398,4.58826998683671e-05,0.00403698296346878
"wgEncodeSydhTfbsHelas3Prdm19115IggrabPk.narrowPeak",0.00578269295445928,0.00234327443970937,0.00420535410439174,0.0117558472618455,0.00188773205070691,0.0209920313637256,0.00113900383092895,0.00305403019320733,0.0141037318460847,0.014317499056511,0.00517330496829798,0.0124367068792136,0.00284757465077815,0.0302877986882907,0.00673792110021865,0.0311786941492692,0.0350865997910014,0.0573188351339859,0.0563574043791638,0.0541006267569384,0.0326184428650967,0.0102009165799758,0.10648928773225,0.00855735456534486,0.00788725258243311,0.00394060028986113,0.0593846933625352,0.100728511030927,0.0795790310349748,0.10987221925503,0.0707154303980987,0.0863292223928241,0.0139230553400972,0.0117369558197645,0.00791133318892731,0.0857636171073226,0.057526618393939,0.0364593775188311,0.0876818686113078,0.0113661351670759,0.0235323883068657,0.0256452424385531,0.0902973423481071,0.101741355455856,0.0837438409144278,0.0703241464781009,0.0771401511824046,0.0638604701005553,0.0819140826526644,0.0511013880668421,0.0559574661622557,0.0257763819920262,0.125678706664302,0.0202678358329218,0.0268532337565347,1,0.0621132946843053,0.0823163801787516,0.0148377361179324,0.0576158763553276,0.025987535202462,0.0390335822336513,0.153118516639384,0.0939742884466898,0.0827122962509455,0.0867266644489301,0.034525529004201,0.0119457160387101,0.0816694074964368,0.0787484295685108,0.0642038440867472,0.0127417088154859,0.0370375970926394
"wgEncodeSydhTfbsHelas3Rad21IggrabPk.narrowPeak",0.0707597686825644,0.0143761402091385,0.0243084977576972,0.0546709319499066,0.00960966887631483,0.0899785035998088,0.0074584023725833,0.0153114998250614,0.0634071563163564,0.0657024182920936,0.0226086389292581,0.0618928433902746,0.0157258030431589,0.0132570664956148,0.0112873657223197,0.105800676301956,0.0235559750689764,0.0912554830842539,0.11361790865322,0.0979854734149145,0.0259480176589212,0.00283375109797723,0.229652707427932,0.00138888805119532,0.00124796966139898,0.00190082252109659,0.227900487372821,0.0953291692830962,0.24210171374609,0.123507116227186,0.102730147002456,0.291284162446871,0.0229657784001841,0.00689316303315867,0.00959240340260509,0.132083111106541,0.0707264506567152,0.00857202259881959,0.267003839347486,0.0314078729985234,0.0629935294054941,0.0812675671875306,0.0131194384347711,0.178071196351816,0.205362518334935,0.266643553703513,0.136540654590727,0.218282691146636,0.194625812421007,0.063189902769993,0.0411392812694369,0.0153110267394402,0.210775577662486,0.0913088748869659,0.0905919195100501,0.0621132946843053,1,0.33228011370982,0.0114446623190403,0.559229630386247,0.00210411659928085,0.0471372569957207,0.189772627970705,0.191340922968582,0.204289676508428,0.0309305654883359,0.0282742224624025,0.00783524767355129,0.216824991135915,0.175264726855983,0.185373522067131,0.00104606317982012,0.00329521133139925
"wgEncodeSydhTfbsHelas3Rfx5200401194IggrabPk.narrowPeak",0.0451272530281861,0.0129841114814512,0.0289730373804858,0.063703847931473,0.00794431391434352,0.151732219897862,0.00470577371831447,0.0192325130610092,0.0918331841334515,0.10783689655976,0.0397763971660468,0.101474449745462,0.0174456711667273,0.0419525995874261,0.0159254080128809,0.260547398235343,0.0714642578809341,0.135998442881119,0.174494807505956,0.16007497947677,0.0439369366325408,0.00562889780768466,0.435024125145969,0.002942102404014,0.00186717388629925,0.00255040490257784,0.335176534980698,0.116727330300328,0.491818731530126,0.146202397227726,0.186726547076405,0.543476577860167,0.0799812143030292,0.0293032218854108,0.0316157142193496,0.293217757764404,0.158109941357078,0.0222124488124365,0.472154854928398,0.115810089726955,0.231206393220779,0.231803332318265,0.0362525656430314,0.210755931263747,0.360224941063011,0.511496402297633,0.225123868699092,0.442473867406694,0.451900997334183,0.152317446180254,0.10234462680846,0.0440789926244064,0.239954881754653,0.205140182484215,0.280609984056607,0.0823163801787516,0.33228011370982,1,0.0176023664748334,0.45568790455051,0.00379799781752621,0.065347769874334,0.224368707235516,0.397128864975896,0.363337585174014,0.0434671584452875,0.0428531009128526,0.0234849735404957,0.302081887570004,0.34105843988439,0.321564620062862,0.00202853872024281,0.00489730772262772
"wgEncodeSydhTfbsHelas3Rpc155StdPk.narrowPeak",0.00195188386095723,0.00063859922495345,0.00147793299841217,0.00436355037708007,0.000566948315632822,0.0087267969801263,0.000305804972955679,0.00111051384785094,0.00504831027136777,0.00561465696916635,0.00194521331927563,0.00515290670256922,0.000968686404482657,0.00722230839344171,0.00211620756999434,0.0106547883113338,0.00673812992682823,0.0121746912153473,0.013390878102134,0.0106605870531151,0.0142777757779057,0.11097378548506,0.0211535301628217,0.0504933530217906,0.0254476078978575,0.000715923255164131,0.0151788578980701,0.0209114017883034,0.0153265721587015,0.0186043137794776,0.020627732553082,0.0199242943951284,0.00606919557745924,0.00532873875983688,0.00478030804217135,0.0175603586124509,0.0191711782292534,0.0123547310781795,0.0204714194771713,0.00332328172940821,0.0107451584140192,0.00695591447976314,0.013167426585155,0.0226087125717918,0.0153951736155052,0.0183833798538353,0.022562179009925,0.0132932439069861,0.0164373163054817,0.00840958526258126,0.00804315889001477,0.0151247501519103,0.0177653919320142,0.0054456010025107,0.0114328470492694,0.0148377361179324,0.0114446623190403,0.0176023664748334,1,0.0124410813449556,0.0103256633380378,0.011595968216757,0.0238266454216153,0.0303854726294416,0.0219821441109422,0.0174554170114418,0.208627405986899,0.00618357144289514,0.0169829248798151,0.0179087105904902,0.0134479139066513,0.00621472228211696,0.0155770124753275
"wgEncodeSydhTfbsHelas3Smc3ab9263IggrabPk.narrowPeak",0.0816090052675944,0.0188869361592475,0.0357694192451349,0.0731061245010833,0.0115056323479144,0.153919638199816,0.00878813699934281,0.0227046047483792,0.0998064183955238,0.115471402056261,0.0427457689783892,0.111300639502429,0.02311584644033,0.0304783397587027,0.0139797003694602,0.22188839417888,0.050557335967462,0.110737029639712,0.14775091473563,0.133139071115137,0.0332290082293805,0.00383983345718124,0.306713852574728,0.00210367869184893,0.00171750487134564,0.00193358662982444,0.288124499184077,0.0764294152239887,0.402080386894287,0.0936598454252829,0.136474746103902,0.438207211595887,0.056799379338842,0.0194732190880462,0.0224880330798383,0.219770040526812,0.114359382344453,0.0167814757949532,0.378950133074674,0.0856174710185951,0.175654747647327,0.19449616456432,0.0258354761038504,0.150257270714601,0.277447202903244,0.438583257303926,0.167102874203235,0.38847945646309,0.341568679137445,0.102701119276174,0.0651967161352738,0.0302195093684616,0.17171290116385,0.19152995054126,0.227101221381771,0.0576158763553276,0.559229630386247,0.45568790455051,0.0124410813449556,1,0.0027430610345218,0.0522355739798328,0.156415861614845,0.283605518170138,0.289341678333968,0.0302212074395448,0.0296521827334215,0.016658589526286,0.254699179132542,0.273195359552077,0.272770211068397,0.00167005485991338,0.00459725480257505
"wgEncodeSydhTfbsHelas3Spt20StdPk.narrowPeak",0.000573102382645492,0.000219681056295593,0.000265139970019062,0.000545840462169662,0.000169586558012934,0.00143914994351503,0.000173834776200944,0.000255137196736877,0.000777509826691808,0.00101222579442181,0.000622212159662686,0.00105580794225616,0.000326461571314877,0.0205470360743459,0.00263174519115099,0.00300442817842135,0.0166442613735681,0.00109919532846438,0.00106139082053298,0.00151324238792936,0.00735053773727807,0.0556715789473684,0.00631390265581307,0.0625166676094809,0.0900831995127084,0.00172931236441013,0.00155879683887643,0.00295686122524499,0.00473108998712207,0.000145356182887181,0.00264691204377327,0.00439563242631392,0.00483461584948229,0.00641048671914577,0.00222208289108136,0.0149766762580651,0.0126789668724582,0.13205961988381,0.00528622190069269,0.00247543721597553,0.00340709996087096,0.0038587586816703,0.0888412357919899,0.000566106917925927,0.00643912688407788,0.00404354288382754,0.0014366183465091,0.00607438186997744,0.00672368988143966,0.0166239185177449,0.0199551280337794,0.0184816202310337,0.00310679974990521,0.00169568887857161,0.00214136356781836,0.025987535202462,0.00210411659928085,0.00379799781752621,0.0103256633380378,0.0027430610345218,1,0.00458242175380468,0.0076549476628157,0.00626362122112182,0.00380417442728311,0.0625078741318351,0.0103791974957314,0.006118196558877,0.00652944996565212,0.0114133942761265,0.011001784541668,0.0873988713051028,0.146163499808973
