"","wgEncodeBroadHistoneH1hescChd1a301218aStdPk.broadPeak","wgEncodeBroadHistoneH1hescChd7a301223a1Pk.broadPeak","wgEncodeBroadHistoneH1hescCtcfStdPk.broadPeak","wgEncodeBroadHistoneH1hescEzh239875Pk.broadPeak","wgEncodeBroadHistoneH1hescH2azStdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k09me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k27acStdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k27me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k36me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me1StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me2StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k4me3StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k79me2StdPk.broadPeak","wgEncodeBroadHistoneH1hescH3k9acStdPk.broadPeak","wgEncodeBroadHistoneH1hescH4k20me1StdPk.broadPeak","wgEncodeBroadHistoneH1hescHdac2a300705aPk.broadPeak","wgEncodeBroadHistoneH1hescHdac6a301341aPk.broadPeak","wgEncodeBroadHistoneH1hescJarid1aab26049StdPk.broadPeak","wgEncodeBroadHistoneH1hescJmjd2aa300861a1Pk.broadPeak","wgEncodeBroadHistoneH1hescP300kat3bPk.broadPeak","wgEncodeBroadHistoneH1hescPhf8a301772aPk.broadPeak","wgEncodeBroadHistoneH1hescPlu1Pk.broadPeak","wgEncodeBroadHistoneH1hescRbbp5a300109aStdPk.broadPeak","wgEncodeBroadHistoneH1hescSap3039731Pk.broadPeak","wgEncodeBroadHistoneH1hescSirt6Pk.broadPeak","wgEncodeBroadHistoneH1hescSuz12051317Pk.broadPeak","wgEncodeHaibTfbsH1hescAtf2sc81188V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescAtf3V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescBcl11aPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescCreb1sc240V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescCtcfsc5916V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescE2f6V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescEgr1V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescFosl1sc183V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescGabpPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescHdac2sc6296V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescJundV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescMaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescNanogsc33759V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescNrsfV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescP300V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPol24h8V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPol2V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescRad21V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescRxraV0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSin3ak20Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSix5Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp2V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSp4v20V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescSrfPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescTaf1V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescTaf7sc101167V0416102PkRep1.broadPeak","wgEncodeHaibTfbsH1hescTcf12Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescTead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsH1hescUsf1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsH1hescYy1sc281V0416102PkRep1.broadPeak","wgEncodeSydhTfbsH1hescBach1sc14700IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescBrca1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescChd1a301218aIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescChd2IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCjunIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCmycIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescCtbp2UcdPk.narrowPeak","wgEncodeSydhTfbsH1hescGtf2f1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescJundIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescMafkIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescMaxUcdPk.narrowPeak","wgEncodeSydhTfbsH1hescMxi1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescNrf1IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescRad21IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescRfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescSin3anb6001263IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescSuz12UcdPk.narrowPeak","wgEncodeSydhTfbsH1hescTbpIggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescUsf2IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescZnf143IggrabPk.narrowPeak","wgEncodeSydhTfbsH1hescZnf274m01UcdPk.narrowPeak"
"wgEncodeHaibTfbsH1hescP300V0416102PkRep1.broadPeak",0.00180777402775512,0.00126913267901032,0.00313270193056867,0.00193681463206048,0.000715380375387212,0.000453102588857899,0.00172460036097291,0.00118198123925344,0.000756605855410084,0.0017419884402918,0.00646200692167981,0.00757103096139315,0.0014391968976268,0.00222426412277063,0.000888342890202432,0.0021770625668078,0.000799692653475103,0.00149780868592163,0.00480092366569316,0.00123106557180549,0.00210556586121312,0.000655716056651517,0.00295830948658528,0.00341756793644466,0.000792225242592317,0.000611805251222187,0.0773198024359769,0.0599623992660936,0.145516961741049,0.0480448030951186,0.00926836754627866,0.0205245090873863,0.0911895693704843,0.0681595310193217,0.0364948578444591,0.110148620348847,0.177667575317337,0.027871237741825,0.117718669304246,0.014061105443633,1,0.0229911283529494,0.0156670444479064,0.101631464480009,0.0127190756264673,0.0743230997725179,0.049420034198394,0.0839334529989861,0.0753710662284838,0.0258443356789521,0.0669669697370349,0.0441782391906267,0.036871233962979,0.0765440010937787,0.0982258081288172,0.0436152042613012,0.0253262314045644,0.046994919622172,0.026599036702772,0.0619998520146878,0.0247380537530704,0.0464572188660027,0.0480039980922141,0.0527058865779025,0.0429678755280724,0.0319664121610433,0.0485073837837781,0.0402832430973055,0.0202356852402866,0.0323345701650272,0.038417302260717,0.0324990457624715,0.0121615932370027,0.0361471684268297,0.0219227905624174,0.00356143599498498,0.0372294730137757,0.0300651117123941,0.0205587201385176,0.0168996192406728
"wgEncodeHaibTfbsH1hescPol24h8V0416102PkRep1.broadPeak",0.0381609839164104,0.0245043462536902,0.0367872891751258,0.0305904238985977,0.0103564885689707,0.00578215717979241,0.0348757699364411,0.0133417593174443,0.0266784691679149,0.0298881700842369,0.100332596152734,0.123594243472661,0.0402253606268728,0.0443296308008327,0.0274008995491447,0.0372394519258209,0.0175541905671396,0.0272490926422199,0.0792574436229173,0.0218261192583023,0.0409078338529595,0.0138602468192099,0.0501042613666219,0.0613868916834168,0.0185458665944696,0.0109510437121386,0.136759727705091,0.021363369322533,0.00713765182217512,0.166210650910986,0.034338374638576,0.107334772500095,0.0252328421882049,0.0108827086322698,0.0845634120743338,0.0133763329377194,0.0301696874606601,0.205065152063311,0.0116906543589303,0.014429097124564,0.0229911283529494,1,0.457767863768629,0.0105640652512449,0.0352188807863619,0.00456951042671427,0.176485012428697,0.0262600007402126,0.16772585974187,0.0301122423235421,0.108301702769062,0.0193047113799922,0.372437289141296,0.0963495445307529,0.0610206760877561,0.0928580159956219,0.050004885276627,0.157256251522049,0.134244808898877,0.0823276316414278,0.0701047100184432,0.183923943286117,0.244016939439713,0.0461599567463743,0.173047559679464,0.106987905736598,0.201987005444216,0.177046048350464,0.0334034824124426,0.143256726091942,0.193742863497689,0.0750762163945947,0.0704388226181825,0.0347361022247375,0.248508194726797,0.00209455914224164,0.301939019721779,0.119363809066232,0.135609211535712,0.00381792136002831
"wgEncodeHaibTfbsH1hescPol2V0416102PkRep1.broadPeak",0.0593926803629029,0.0368519224251672,0.0488255172481085,0.0467723578260244,0.0177075893315246,0.00975131429983955,0.0528205306894442,0.0225376675065376,0.0395346118594397,0.0483529771537956,0.15884484666259,0.191027337824895,0.0613121642322475,0.0693174418982517,0.041190406483249,0.0561162136762452,0.02679015201427,0.0394097619380865,0.118022757831153,0.0328486649154452,0.0598363328973136,0.021606933960528,0.0776781275587868,0.0897281785917091,0.0283052278197721,0.0172679935449378,0.0927300851072757,0.0151116897429259,0.00398048618810257,0.122507207416942,0.0306886895186108,0.0948820422692557,0.0171589137743407,0.00838945168715188,0.0673929863662966,0.00922139593554126,0.0185101236844063,0.189416251628183,0.00533049114730691,0.0154347521516174,0.0156670444479064,0.457767863768629,1,0.00703621047663015,0.0314666775905753,0.00292455721387639,0.140776922705242,0.0203880447074864,0.135178401978167,0.02220346574946,0.0762416972955944,0.0142917662500822,0.335976721654295,0.0594183959514898,0.0362003475449752,0.0739873483514219,0.040890273303733,0.12587738710965,0.12246336678635,0.057046105192749,0.0587598714278989,0.15136600541296,0.193358575455758,0.0322522875089333,0.133619975130799,0.103432445587993,0.14962413581238,0.152123636923924,0.0282057228465336,0.125465240802691,0.155707046230244,0.051732302320211,0.0658280657649735,0.0249474889822648,0.282688439666513,0.00264364114121845,0.266249143394295,0.087509056844577,0.125179215244921,0.00306905814935141
"wgEncodeHaibTfbsH1hescPou5f1sc9081V0416102PkRep1.broadPeak",0.00195478589642049,0.00149208872179913,0.00227329721784854,0.00212211895746956,0.000781302971299232,0.000919416772830495,0.00171020955507302,0.00182038555424732,0.000814599991386001,0.00266164199286058,0.007378380265597,0.00557148925507791,0.00101415929982164,0.0017469956681079,0.00080027041448131,0.00212559157948479,0.00085024581514226,0.00133845324099391,0.00301931228394072,0.00115763598603223,0.00129381062029834,0.00073698215440968,0.00281068696983316,0.00276608093499088,0.000852891429135761,0.000696223638547329,0.0623635066931428,0.0283451455932698,0.175280502006148,0.0106473400876049,0.0041094991804195,0.00772205693077915,0.0404569009229426,0.0342382787000524,0.0119891681115946,0.0897935780906045,0.077789908511125,0.0110491966985084,0.192340410202416,0.0101846231609146,0.101631464480009,0.0105640652512449,0.00703621047663015,1,0.00797938163069793,0.0751315723282493,0.0182653299316624,0.030835330988054,0.0639043456626165,0.00863448696935657,0.0162021538550767,0.0227169572477316,0.0135038325927013,0.0238977738034999,0.100466500402834,0.0424213147604261,0.0200254980830654,0.0335801576503829,0.0133219119125399,0.015710367011901,0.0224556048940153,0.0143805202412234,0.0271281084842141,0.0366222421323776,0.0195319040791295,0.0202613602004998,0.0270019458741434,0.0268910461216723,0.0215777335914615,0.033452607020867,0.0137044556077302,0.00995980791247114,0.00653110150329269,0.00816662461369662,0.0111947850850375,0.00558367762745029,0.0166779578578898,0.00904976226948686,0.0107783142921368,0.0249748289602623
"wgEncodeHaibTfbsH1hescRad21V0416102PkRep1.broadPeak",0.0185681185880341,0.0153802503856182,0.164212767954475,0.0232152168107057,0.0129107521978359,0.00671730121300233,0.0143188548929838,0.0164034760584878,0.00922749103005232,0.020121318586445,0.0346861796167417,0.0297076799962902,0.00869964623422383,0.0181296534484608,0.0116196319772958,0.0207203239073586,0.0122215075253443,0.0175955006796249,0.0286453346940221,0.0146915444171134,0.0170787366286057,0.0112989250125125,0.0274370978243859,0.0209064078821877,0.0120229615460709,0.011046283945165,0.0587620242123181,0.0103607867413409,0.00535127338609088,0.0485921010667482,0.59211108382425,0.042850089772705,0.0132303016605555,0.0076479130521614,0.0922441165761958,0.0131580901982305,0.0130477484592488,0.0808535757957746,0.00804673394179029,0.0133887657937946,0.0127190756264673,0.0352188807863619,0.0314666775905753,0.00797938163069793,1,0.00484891830762039,0.04001238511253,0.00586877638716523,0.0453277616932642,0.00748673448319139,0.0265296256181437,0.007938598795578,0.0481988812297751,0.0165685844654531,0.0451153581269169,0.0950279257252613,0.0330374432880065,0.118313586526093,0.0804959666245616,0.0531353505522933,0.075093661558667,0.0269190627667706,0.0939000124909,0.0371007213285643,0.0859302099246677,0.0487930062920709,0.127957284186451,0.132556273614648,0.0378605846502756,0.100458085099432,0.081995634483475,0.0199697066483665,0.593916985732056,0.0216288462356566,0.101473393767271,0.00520601855189772,0.0802671255939834,0.0586607392187214,0.27058471487487,0.00128369409084881
"wgEncodeHaibTfbsH1hescRxraV0416102PkRep1.broadPeak",0.000486358501307335,0.000371168413907608,0.00141796954790362,0.000664413824114007,0.000199449790715733,0.000301048687558574,0.000399876672459692,0.000891878388048114,0.000309927358302398,0.00059391244534917,0.00171459418720787,0.00192540627647948,0.000477662886216128,0.000551505691203428,0.000358320707622708,0.000586897163432472,0.000276974323888823,0.000547682241906997,0.0012374913321298,0.000385658673812161,0.000594807169395693,0.000225824870099514,0.000802417843680119,0.00097731649508864,0.00025594784502999,0.000217443508541261,0.0165784345866675,0.0558234832366385,0.0966214281746354,0.00665917840346808,0.00433011750866526,0.00378936779377798,0.0469663813748444,0.0792781150174283,0.0115341980991518,0.0599790340349872,0.065514274466166,0.00393177621390394,0.0570550380528528,0.00891933987647158,0.0743230997725179,0.00456951042671427,0.00292455721387639,0.0751315723282493,0.00484891830762039,1,0.0144524281598639,0.0538388077485828,0.0173910674222183,0.0141837442730213,0.0132811176709475,0.0250505501883613,0.00602327492616469,0.0291663862488277,0.0371127318787992,0.00961247023760238,0.0125721936662468,0.0101101229150287,0.00434637228213092,0.00693426357475767,0.00505469385156953,0.00554896272138277,0.00744560570833084,0.0115606201624622,0.00777481701948447,0.00669630487933956,0.00909804251339031,0.00612749600261579,0.00535065393475515,0.00681269215661515,0.00552274182860816,0.0068209022673645,0.0029939686809205,0.00843810433050947,0.00367649438082099,0.00469121448566692,0.0045888557697908,0.00525780822469472,0.00383123273008056,0.0345620927570545
"wgEncodeHaibTfbsH1hescSin3ak20Pcr1xPkRep1.broadPeak",0.0153571030545399,0.00948661816212489,0.0220465012083766,0.0162645455116649,0.0064140015945384,0.00154851086149294,0.0131594333865507,0.00818664671475391,0.00658441407435491,0.011261347993818,0.0546769797463334,0.0762039771899608,0.0147782417736375,0.0201102822038396,0.00959100133355637,0.0195289250353285,0.00641408230684021,0.0141688743812257,0.0509759142943679,0.00954185893664552,0.022041763602469,0.00535340180953785,0.0253007293125025,0.0397630559407988,0.00649659382474095,0.00498642158489663,0.17034429423507,0.0564347069970337,0.0143704861004251,0.261704321331901,0.0402240265422751,0.125038746145129,0.0672500179836205,0.0326457179650266,0.161026603890805,0.0393003701518513,0.0630409600752172,0.232390715826233,0.016439424158727,0.0509318223510821,0.049420034198394,0.176485012428697,0.140776922705242,0.0182653299316624,0.04001238511253,0.0144524281598639,1,0.0728246612129585,0.221198816475807,0.0643117385025674,0.204977298683331,0.0377250025397926,0.295181357301682,0.158641332772555,0.0944733060656526,0.102480819203925,0.0822191618636654,0.202984235794118,0.157416418071167,0.134966341609929,0.0746665389577781,0.18466325608461,0.253256611978745,0.0699212529699531,0.218300892262559,0.161012024321452,0.207510680527157,0.176949160546541,0.034228529641567,0.156130715894265,0.340003518608689,0.114863103292568,0.0684199762968936,0.0662717011589533,0.251449563882629,0.00619675074578947,0.275599604364045,0.159348815317766,0.146850535029957,0.00452737845280537
"wgEncodeHaibTfbsH1hescSix5Pcr1xPkRep1.broadPeak",0.00191676736165406,0.00127460761897459,0.00325645026385307,0.00197110557161898,0.00115202977498583,0.000533591729852544,0.00187247657696059,0.00106425097256742,0.000938758758475599,0.00128180233096025,0.00721788268351966,0.00995119520328222,0.00184891549714403,0.00270567462995432,0.00116324417437171,0.00241852818061159,0.000892194788612161,0.0023778683059993,0.00683878723975356,0.0012807918690383,0.00290306855049104,0.000742534862451031,0.00336477816732915,0.00469677114558739,0.000895302670339516,0.000671698279242666,0.0588640470407502,0.107716461465532,0.0281823387484615,0.0898470045907993,0.00672217127818247,0.0250875447124902,0.0522208188233339,0.0492915818805458,0.0551381603884457,0.0309786697814268,0.065704054248408,0.0354769755216748,0.0187095300816544,0.0112966786345522,0.0839334529989861,0.0262600007402126,0.0203880447074864,0.030835330988054,0.00586877638716523,0.0538388077485828,0.0728246612129585,1,0.0611908040401679,0.0500690482758843,0.0918487218693994,0.0550390045315866,0.0509382154128819,0.0795282734404452,0.0397147713778077,0.0265068525022044,0.0479869129451855,0.0576505532958221,0.0249448221853109,0.0692729440470909,0.0177814527544924,0.0321191694850351,0.0518269004322605,0.0281630696777741,0.0518926431878103,0.0199638180084196,0.0511971964350958,0.0320047918984698,0.00855439134727054,0.036098184576455,0.053610431178733,0.0554389155365195,0.00796814330491169,0.030571051745426,0.0280175452484115,0.00335955977044972,0.0448274998674984,0.0531191159792496,0.0396279079775117,0.0137549234118806
"wgEncodeHaibTfbsH1hescSp1Pcr1xPkRep1.broadPeak",0.0173246904523528,0.0117206113714371,0.0233388644488531,0.0180298603659655,0.00759254415235955,0.00278694080654049,0.0158747283491511,0.01031470630029,0.0065057254264013,0.0169375256952018,0.0652005681009044,0.0745616641890728,0.0120259298171137,0.0212544071373227,0.00903890613499875,0.0208025758243199,0.00775805183476818,0.0141774936774359,0.0476482940144283,0.0112611553106282,0.0205843553469354,0.00642654163350003,0.0298814948870393,0.0350971715718193,0.00778866254929448,0.00577262211393,0.237761439817341,0.0437673239748851,0.0431788393865185,0.244063298996001,0.0386591640359927,0.116983469241535,0.0682976249213216,0.0258596859602364,0.1181943255374,0.0439349579660086,0.0826837937593387,0.194288339432416,0.063097999521486,0.0218090397082008,0.0753710662284838,0.16772585974187,0.135178401978167,0.0639043456626165,0.0453277616932642,0.0173910674222183,0.221198816475807,0.0611908040401679,1,0.0865911126963303,0.251023316524791,0.0417628347122148,0.267394398797547,0.12045619086548,0.172448164028052,0.194749876446288,0.0849157506794095,0.208514808148182,0.148618277972291,0.12348377843805,0.103166720357712,0.128221823747178,0.311813804090548,0.0982757531558598,0.205689595897744,0.139455320739028,0.231025221631633,0.227505420659253,0.0539737783228934,0.189285579178602,0.23210301040505,0.0953936332218742,0.0701602841314562,0.0754259300233768,0.204328047322365,0.0101662313234655,0.272312656044402,0.138413553323456,0.153666580855357,0.00478575398931257
"wgEncodeHaibTfbsH1hescSp2V0422111PkRep1.broadPeak",0.00192610797179165,0.0012625206706089,0.00368455129154865,0.00192195631764978,0.000952772117824021,0.000292087216681896,0.00186385959345777,0.000912764510238247,0.000931861383954768,0.0012442544284025,0.0074628563373934,0.0104057686100441,0.0019838688942009,0.00278670598536421,0.00123839743739553,0.00251417539174258,0.000859772399831103,0.0021013912400712,0.00692706350441252,0.00129827301864051,0.00305948821492423,0.000724501398864459,0.00350083478071861,0.00462393368691623,0.000896344033778728,0.000622274451628828,0.0540350905954845,0.0327260085061014,0.00777075524106879,0.0920343370388879,0.0106034476529088,0.0354004439027246,0.0539693854657866,0.0300502686393424,0.048829210836278,0.0171230722619385,0.0289033948777234,0.0370052384413777,0.00960259758177296,0.00875512972362498,0.0258443356789521,0.0301122423235421,0.02220346574946,0.00863448696935657,0.00748673448319139,0.0141837442730213,0.0643117385025674,0.0500690482758843,0.0865911126963303,1,0.12681675810103,0.0185024849806038,0.055762414211933,0.0828013908774801,0.0226789391647398,0.0198956879204052,0.0254900068692365,0.0395447734884541,0.0266802586577412,0.0529356233114323,0.0171064146091523,0.0274826160404106,0.0670779676983592,0.0235493737292648,0.0481769922843029,0.0184499192017187,0.0515583482307225,0.0340277434381554,0.00802764108894265,0.0315702097144906,0.0605912566165353,0.0529657278943349,0.00996506487024541,0.0543909333540623,0.0313699495195693,0.00177968214767013,0.0520623970050125,0.042406718588157,0.0288040512317984,0.00593984670680649
"wgEncodeHaibTfbsH1hescSp4v20V0422111PkRep1.broadPeak",0.00682052158087521,0.00454113375160144,0.0121423849166419,0.00723020400483765,0.00310314183893791,0.000640060497403829,0.0065202737875124,0.003232673104057,0.00298903659893877,0.00481530367230357,0.0263122548395166,0.0361937936502493,0.00607380961216377,0.00950391455402306,0.00428134605296729,0.00892176337571867,0.00313743911459067,0.00690701556749869,0.0245435160326785,0.00469101935822512,0.0106747665659888,0.00241915770004259,0.0121317909782853,0.0161183692041301,0.00316106154920265,0.00215189636085026,0.190967474963916,0.0779474425409559,0.0109522759113075,0.26656251058515,0.028758451627451,0.108760175675805,0.0777928029972296,0.046248330505082,0.11532163756008,0.0342858606245922,0.0789286230282757,0.140382096322741,0.011508959511039,0.022280619749033,0.0669669697370349,0.108301702769062,0.0762416972955944,0.0162021538550767,0.0265296256181437,0.0132811176709475,0.204977298683331,0.0918487218693994,0.251023316524791,0.12681675810103,1,0.0511632012594295,0.184004446466124,0.20916333389835,0.0808146355061632,0.0795330905231979,0.0714713558786969,0.138992153068586,0.10151397466724,0.165974432308661,0.0603146407306704,0.113868467938849,0.186964975969885,0.0753105884915322,0.175383421527457,0.07535825996099,0.170054588393262,0.122589490601746,0.0281626739779495,0.102102351153654,0.188120984955667,0.151210484841384,0.0393277608131353,0.0878052248305121,0.111088922150955,0.00363920720363532,0.174819999284819,0.144336383951597,0.0909889682634702,0.00662988826711809
"wgEncodeHaibTfbsH1hescSrfPcr1xPkRep1.broadPeak",0.00176391502924207,0.00122113093060082,0.00290383907825096,0.00169651299051318,0.000963670032114586,0.000531330838723359,0.0017764005529502,0.00101258223854323,0.000848867274922808,0.00162371915584371,0.00517143622815895,0.00594476568049458,0.00148514931698856,0.00210414587093145,0.000961610853196546,0.00188635073409088,0.000885782635225214,0.00177018654062282,0.0041614370831472,0.00119034078654204,0.00201576265619887,0.000757037993658945,0.00263188950572654,0.00299201165941635,0.000894921795410988,0.00070712312457474,0.0468977053898676,0.0965736070680168,0.0232811564250402,0.0465667546779933,0.00827763565609919,0.0151052293484505,0.0438954872907869,0.0314739290929463,0.0295106998290982,0.0279048139203829,0.043214317579596,0.0209065327714686,0.0177382624344639,0.0061122324793217,0.0441782391906267,0.0193047113799922,0.0142917662500822,0.0227169572477316,0.007938598795578,0.0250505501883613,0.0377250025397926,0.0550390045315866,0.0417628347122148,0.0185024849806038,0.0511632012594295,1,0.0295295655741649,0.0623791889907727,0.0327250503402804,0.0232309892898772,0.0185574627745513,0.0334008759869875,0.0158991165169346,0.0457613488276897,0.014786629957747,0.0204162609903013,0.0313643394652388,0.0296296489330745,0.0300436733502363,0.013274838965439,0.0336515626331366,0.0249181055467615,0.0128056004954748,0.0228739210984324,0.0290376504656831,0.0289058295323645,0.00832082350142663,0.0242088228755152,0.016294997404013,0.000727031153148603,0.0302984608906619,0.0250907640169767,0.0155725943242937,0.00209390817388807
"wgEncodeHaibTfbsH1hescTaf1V0416102PkRep1.broadPeak",0.0287007780918253,0.0171305050890454,0.0358007252986969,0.0284421134037736,0.0129083710630694,0.00322868018389225,0.0256428819691917,0.0137130559651855,0.0114329625586362,0.021039622928997,0.104149094861271,0.142966264275646,0.026415675486516,0.0387526443531441,0.0155152761952806,0.0337557553976114,0.0111153351188548,0.0218721793161517,0.0929446487350683,0.0163803680256198,0.0410132220484708,0.00916562309985174,0.047537361682214,0.0598386884286124,0.0116602851157041,0.00863047993850294,0.174852280513783,0.0370746832315313,0.00691684104155625,0.279003827852237,0.0479486062187984,0.187043478387467,0.0416489322851284,0.0209395903749668,0.140097625407442,0.021417200708508,0.0417674375102143,0.331588594279108,0.0101581531586669,0.0272521279660893,0.036871233962979,0.372437289141296,0.335976721654295,0.0135038325927013,0.0481988812297751,0.00602327492616469,0.295181357301682,0.0509382154128819,0.267394398797547,0.055762414211933,0.184004446466124,0.0295295655741649,1,0.14334590672764,0.0758204612718941,0.125651035272586,0.0782894644515352,0.253384504864744,0.211417217909582,0.125555028930091,0.0947379894357879,0.251823429535103,0.343422527279054,0.0677323446176976,0.274771894714695,0.178672391444066,0.291299908512787,0.255010107511394,0.0405556943961168,0.205927087235249,0.311044213884399,0.115136780201059,0.0970289289088383,0.0571924673572225,0.375117927504348,0.00561395135055567,0.53085324840806,0.169045942444639,0.198675322163874,0.00500928595159448
"wgEncodeHaibTfbsH1hescTaf7sc101167V0416102PkRep1.broadPeak",0.00507828336641558,0.00308047446574564,0.00769473526319324,0.00469549644148326,0.00197260417219455,0.000679773966397024,0.00487118778457664,0.00158035443567988,0.00245815695241165,0.00286028067733169,0.0172909777334628,0.0248846642535596,0.00591870650007035,0.00684705071278422,0.00306866104774495,0.00600595087126762,0.00203199036540797,0.00482670745852434,0.0167971219138827,0.00301001316393313,0.00782013485901961,0.00150785278106481,0.00799139463862038,0.0106775923644772,0.00213335776782124,0.00134164265411852,0.154320175462844,0.0914540721013161,0.0229216545896463,0.179857852158467,0.017363113958982,0.0762105787767416,0.0769908533008621,0.0630270063734487,0.0908201242692861,0.0407966330245333,0.0973651955918052,0.0991213018526452,0.0144314020755198,0.0240416502726097,0.0765440010937787,0.0963495445307529,0.0594183959514898,0.0238977738034999,0.0165685844654531,0.0291663862488277,0.158641332772555,0.0795282734404452,0.12045619086548,0.0828013908774801,0.20916333389835,0.0623791889907727,0.14334590672764,1,0.06000794043496,0.0514473323403246,0.046324554464805,0.129798832302906,0.0672855955500522,0.145121718775331,0.0399770656174263,0.153605737767202,0.129605436142787,0.0592392589737297,0.135838005001364,0.056871694440148,0.14802920549922,0.089757111596346,0.0231678319549318,0.06601715582758,0.127617809633632,0.130323622801308,0.0265358270295277,0.074468534900079,0.0734705458814941,0.0031635090489246,0.130529395871534,0.115316039750869,0.0577959571869871,0.00872472278643085
"wgEncodeHaibTfbsH1hescTcf12Pcr1xPkRep1.broadPeak",0.00776792669111375,0.00549870942633588,0.0153748386835214,0.0091114086315101,0.00305177764821036,0.00228741669845473,0.0060644239848535,0.00797059324514559,0.00290338637822577,0.00903751636672564,0.0262167957201584,0.0257811170246017,0.00438729473626748,0.00789724639786646,0.00399647840873172,0.00907564638882941,0.00361367419933949,0.00641959264893138,0.0168620224070885,0.00512567359984236,0.0074927435291137,0.00311574732436891,0.0122091607463185,0.0142844814283316,0.00353893425631865,0.00299116289490137,0.156716834744619,0.0385679152930322,0.0798314959806909,0.0793752685859335,0.0391199351287981,0.0542488225814731,0.0651956572074568,0.025684544507838,0.0734409182263907,0.0702738821154837,0.0928173748528406,0.0782033827509127,0.113265540249556,0.0270430965635566,0.0982258081288172,0.0610206760877561,0.0362003475449752,0.100466500402834,0.0451153581269169,0.0371127318787992,0.0944733060656526,0.0397147713778077,0.172448164028052,0.0226789391647398,0.0808146355061632,0.0327250503402804,0.0758204612718941,0.06000794043496,1,0.143636490284294,0.050728465482885,0.112464782543065,0.0725995873712094,0.0742002442406063,0.0685944444780959,0.0595801733498371,0.123091102659606,0.088811926305983,0.103433402269615,0.0976713599343267,0.126958596378356,0.10581587906534,0.0501341754199833,0.112186716494798,0.099679145724133,0.0456448133545433,0.0503165068019321,0.0431660454068508,0.0761361040256874,0.0357424875733185,0.0918219076650289,0.070254327911223,0.0753860273536825,0.0425607285867327
